PC_NAME,HOUR,CPU_PERCENTAGE,MEMORY,MEMORY_PERCENTAGE 
DESKTOP-O325S3M,17:37:44,5,3818,53
DESKTOP-O325S3M,17:37:47,8,3818,53
DESKTOP-O325S3M,17:37:50,15,3818,53
DESKTOP-O325S3M,17:37:53,13,3823,53
DESKTOP-O325S3M,17:37:56,18,3829,53
DESKTOP-O325S3M,17:37:59,4,3830,53
DESKTOP-O325S3M,17:38:02,5,3829,53
DESKTOP-O325S3M,17:38:05,10,3830,53
DESKTOP-O325S3M,17:38:08,13,3820,53
DESKTOP-O325S3M,17:38:11,18,3821,53
DESKTOP-O325S3M,17:38:14,10,3821,53
DESKTOP-O325S3M,17:38:17,13,3821,53
DESKTOP-O325S3M,17:38:20,16,3821,53
DESKTOP-O325S3M,17:38:23,18,3815,53
DESKTOP-O325S3M,17:38:26,4,3814,53
DESKTOP-O325S3M,17:38:29,8,3815,53
DESKTOP-O325S3M,17:38:32,12,3816,53
DESKTOP-O325S3M,17:38:35,26,3819,53
DESKTOP-O325S3M,17:38:38,40,3865,53
DESKTOP-O325S3M,17:38:41,8,3865,53
DESKTOP-O325S3M,17:38:44,12,3866,53
DESKTOP-O325S3M,17:38:47,15,3866,53
DESKTOP-O325S3M,17:38:50,16,3867,53
DESKTOP-O325S3M,17:38:53,15,3871,54
DESKTOP-O325S3M,17:38:56,18,3839,53
DESKTOP-O325S3M,17:38:59,10,3838,53
DESKTOP-O325S3M,17:39:02,12,3838,53
DESKTOP-O325S3M,17:39:05,15,3838,53
DESKTOP-O325S3M,17:39:08,21,3830,53
DESKTOP-O325S3M,17:39:11,13,3830,53
DESKTOP-O325S3M,17:39:14,12,3829,53
DESKTOP-O325S3M,17:39:17,16,3829,53
DESKTOP-O325S3M,17:39:20,10,3829,53
DESKTOP-O325S3M,17:39:23,10,3830,53
DESKTOP-O325S3M,17:39:26,13,3830,53
DESKTOP-O325S3M,17:39:29,16,3831,53
DESKTOP-O325S3M,17:39:32,11,3834,53
DESKTOP-O325S3M,17:39:35,16,3837,53
DESKTOP-O325S3M,17:39:38,12,3842,53
DESKTOP-O325S3M,17:39:41,12,3842,53
DESKTOP-O325S3M,17:39:44,12,3842,53
DESKTOP-O325S3M,17:39:47,7,3843,53
DESKTOP-O325S3M,17:39:50,13,3842,53
DESKTOP-O325S3M,17:39:53,29,3842,53
DESKTOP-O325S3M,17:39:56,12,3843,53
DESKTOP-O325S3M,17:39:59,37,3834,53
DESKTOP-O325S3M,17:40:02,12,3834,53
DESKTOP-O325S3M,17:40:05,12,3834,53
DESKTOP-O325S3M,17:40:08,18,3833,53
DESKTOP-O325S3M,17:40:11,12,3833,53
DESKTOP-O325S3M,17:40:14,12,3834,53
DESKTOP-O325S3M,17:40:17,22,3829,53
DESKTOP-O325S3M,17:40:20,10,3833,53
DESKTOP-O325S3M,17:40:23,7,3834,53
DESKTOP-O325S3M,17:40:26,5,3834,53
DESKTOP-O325S3M,17:40:29,8,3834,53
DESKTOP-O325S3M,17:40:32,21,3837,53
DESKTOP-O325S3M,17:40:35,15,3840,53
DESKTOP-O325S3M,17:40:38,21,3842,53
DESKTOP-O325S3M,17:40:41,21,3853,53
DESKTOP-O325S3M,17:40:44,12,3853,53
DESKTOP-O325S3M,17:40:47,8,3849,53
DESKTOP-O325S3M,17:40:50,15,3850,53
DESKTOP-O325S3M,17:40:53,15,3860,53
DESKTOP-O325S3M,17:40:56,13,3860,53
DESKTOP-O325S3M,17:40:59,16,3861,53
DESKTOP-O325S3M,17:41:02,11,3854,53
DESKTOP-O325S3M,17:41:05,18,3854,53
DESKTOP-O325S3M,17:41:08,7,3853,53
DESKTOP-O325S3M,17:41:11,21,3853,53
DESKTOP-O325S3M,17:41:14,29,3854,53
DESKTOP-O325S3M,17:41:17,16,3855,53
DESKTOP-O325S3M,17:41:20,15,3856,53
DESKTOP-O325S3M,17:41:23,16,3857,53
DESKTOP-O325S3M,17:41:26,13,3868,53
DESKTOP-O325S3M,17:41:29,10,3865,53
DESKTOP-O325S3M,17:41:32,5,3864,53
DESKTOP-O325S3M,17:41:35,22,3863,53
DESKTOP-O325S3M,17:41:38,16,3863,53
DESKTOP-O325S3M,17:41:41,10,3863,53
DESKTOP-O325S3M,17:41:44,7,3863,53
DESKTOP-O325S3M,17:41:47,16,3863,53
DESKTOP-O325S3M,17:41:50,19,3865,53
DESKTOP-O325S3M,17:41:53,10,3862,53
DESKTOP-O325S3M,17:41:56,11,3854,53
DESKTOP-O325S3M,17:41:59,5,3853,53
DESKTOP-O325S3M,17:42:02,18,3853,53
DESKTOP-O325S3M,17:42:05,10,3852,53
DESKTOP-O325S3M,17:42:08,19,3851,53
DESKTOP-O325S3M,17:42:11,10,3846,53
DESKTOP-O325S3M,17:42:14,7,3846,53
DESKTOP-O325S3M,17:42:17,19,3845,53
DESKTOP-O325S3M,17:42:20,13,3844,53
DESKTOP-O325S3M,17:42:23,5,3844,53
DESKTOP-O325S3M,17:42:26,15,3846,53
DESKTOP-O325S3M,17:42:29,5,3846,53
DESKTOP-O325S3M,17:42:32,15,3847,53
DESKTOP-O325S3M,17:42:35,12,3848,53
DESKTOP-O325S3M,17:42:38,18,3850,53
DESKTOP-O325S3M,17:42:41,18,3855,53
DESKTOP-O325S3M,17:42:44,10,3858,53
DESKTOP-O325S3M,17:42:47,40,3859,53
DESKTOP-O325S3M,17:42:50,29,3859,53
DESKTOP-O325S3M,17:42:53,12,3860,53
DESKTOP-O325S3M,17:42:56,19,3850,53
DESKTOP-O325S3M,17:42:59,4,3849,53
DESKTOP-O325S3M,17:43:02,8,3849,53
DESKTOP-O325S3M,17:43:05,8,3849,53
DESKTOP-O325S3M,17:43:08,13,3849,53
DESKTOP-O325S3M,17:43:11,15,3850,53
DESKTOP-O325S3M,17:43:14,15,3854,53
DESKTOP-O325S3M,17:43:17,16,3854,53
DESKTOP-O325S3M,17:43:20,19,3855,53
DESKTOP-O325S3M,17:43:23,12,3855,53
DESKTOP-O325S3M,17:43:26,12,3855,53
DESKTOP-O325S3M,17:43:29,12,3856,53
DESKTOP-O325S3M,17:43:32,13,3860,53
DESKTOP-O325S3M,17:43:35,22,3859,53
DESKTOP-O325S3M,17:43:38,27,3893,54
DESKTOP-O325S3M,17:43:41,13,3893,54
DESKTOP-O325S3M,17:43:44,11,3892,54
DESKTOP-O325S3M,17:43:47,18,3878,54
DESKTOP-O325S3M,17:43:50,15,3877,54
DESKTOP-O325S3M,17:43:53,19,3864,53
DESKTOP-O325S3M,17:43:56,19,3846,53
DESKTOP-O325S3M,17:43:59,10,3846,53
DESKTOP-O325S3M,17:44:02,21,3841,53
DESKTOP-O325S3M,17:44:05,10,3839,53
DESKTOP-O325S3M,17:44:08,16,3839,53
DESKTOP-O325S3M,17:44:11,12,3839,53
DESKTOP-O325S3M,17:44:14,21,3839,53
DESKTOP-O325S3M,17:44:17,19,3842,53
DESKTOP-O325S3M,17:44:20,16,3845,53
DESKTOP-O325S3M,17:44:23,13,3845,53
DESKTOP-O325S3M,17:44:26,15,3845,53
DESKTOP-O325S3M,17:44:29,18,3847,53
DESKTOP-O325S3M,17:44:32,16,3849,53
DESKTOP-O325S3M,17:44:35,22,3861,53
DESKTOP-O325S3M,17:44:38,18,3862,53
DESKTOP-O325S3M,17:44:41,18,3862,53
DESKTOP-O325S3M,17:44:44,8,3862,53
DESKTOP-O325S3M,17:44:47,7,3855,53
DESKTOP-O325S3M,17:44:50,19,3855,53
DESKTOP-O325S3M,17:44:53,18,3854,53
DESKTOP-O325S3M,17:44:56,16,3854,53
DESKTOP-O325S3M,17:44:59,15,3853,53
DESKTOP-O325S3M,17:45:02,21,3853,53
DESKTOP-O325S3M,17:45:05,27,3861,53
DESKTOP-O325S3M,17:45:08,22,3866,53
DESKTOP-O325S3M,17:45:11,16,3863,53
DESKTOP-O325S3M,17:45:14,12,3861,53
DESKTOP-O325S3M,17:45:17,22,3861,53
DESKTOP-O325S3M,17:45:20,26,3872,54
DESKTOP-O325S3M,17:45:23,12,3873,54
DESKTOP-O325S3M,17:45:26,16,3875,54
DESKTOP-O325S3M,17:45:29,21,3877,54
DESKTOP-O325S3M,17:45:32,35,3895,54
DESKTOP-O325S3M,17:45:35,29,3886,54
DESKTOP-O325S3M,17:45:38,21,3875,54
DESKTOP-O325S3M,17:45:41,38,3884,54
DESKTOP-O325S3M,17:45:44,22,3919,54
DESKTOP-O325S3M,17:45:47,12,3919,54
DESKTOP-O325S3M,17:45:50,17,3919,54
DESKTOP-O325S3M,17:45:53,22,3920,54
DESKTOP-O325S3M,17:45:56,13,3909,54
DESKTOP-O325S3M,17:45:59,35,3906,54
DESKTOP-O325S3M,17:46:02,35,3920,54
DESKTOP-O325S3M,17:46:05,19,3924,54
DESKTOP-O325S3M,17:46:08,10,3927,54
DESKTOP-O325S3M,17:46:11,11,3927,54
DESKTOP-O325S3M,17:46:14,15,3930,54
DESKTOP-O325S3M,17:46:17,10,3931,54
DESKTOP-O325S3M,17:46:20,10,3931,54
DESKTOP-O325S3M,17:46:23,7,3932,54
DESKTOP-O325S3M,17:46:26,18,3934,54
DESKTOP-O325S3M,17:46:29,38,3947,55
DESKTOP-O325S3M,17:46:31,85,3990,55
DESKTOP-O325S3M,17:46:33,80,4000,55
DESKTOP-O325S3M,17:46:35,19,4004,55
DESKTOP-O325S3M,17:46:39,56,4014,55
DESKTOP-O325S3M,17:46:42,52,4020,56
DESKTOP-O325S3M,17:46:45,26,4010,55
DESKTOP-O325S3M,17:46:48,29,4015,56
